id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|cc|2|1|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|cc|3|1|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|cc|4|1|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|cc|5|1|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|cc|6|1|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|cc|7|1|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|cc|8|1|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|sample|10|162,46076,11.0578,598.533,857905,15.0125,46076,11.0578,598.533,857905,15.0125,True,32.0|162,84
8|84|sample|11|162,46076,7.06849,598.519,857905,15.0125,46076,7.06849,598.519,857905,15.0125,True,22.0|162,84
8|84|sample|12|162,46076,7.06849,598.519,857905,15.0125,46076,7.06849,598.519,857905,15.0125,True,22.0|162,84
8|84|sample|3|162,46076,8.07203,598.534,857905,15.0125,46076,8.07203,598.534,857905,15.0125,True,55.0|162,84
8|84|sample|4|162,46076,8.07203,598.534,857905,15.0125,46076,8.07203,598.534,857905,15.0125,True,55.0|162,84
8|84|sample|5|162,46076,8.07203,598.534,857905,15.0125,46076,8.07203,598.534,857905,15.0125,True,55.0|162,84
8|84|sample|6|162,46076,8.07203,598.534,857905,15.0125,46076,8.07203,598.534,857905,15.0125,True,55.0|162,84
8|84|sample|7|162,46076,11.0578,598.533,857905,15.0125,46076,11.0578,598.533,857905,15.0125,True,32.0|162,84
8|84|sample|8|162,46076,11.0578,598.533,857905,15.0125,46076,11.0578,598.533,857905,15.0125,True,32.0|162,84
8|84|sample|9|162,46076,11.0578,598.533,857905,15.0125,46076,11.0578,598.533,857905,15.0125,True,32.0|162,84
8|84|vc|1|2|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|vc|2|2|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|vc|3|2|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|vc|4|2|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|vc|5|2|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|vc|6|2|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|vc|7|2|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|84|vc|8|2|162,46076,-3.40719,598.501,857905,15.0125,46076,-3.40719,598.501,857905,15.0125,False,69.0|162,84
8|719|cc|1|1|274,46076,-3.23287,598.517,857905,15.5176,46076,-3.23287,598.517,857905,15.5176,False,69.0|274,719
8|719|cc|2|1|274,46076,-3.23287,598.517,857905,15.5176,46076,-3.23287,598.517,857905,15.5176,False,69.0|274,719
8|719|cc|3|1|274,46076,-3.23287,598.517,857905,15.5176,46076,-3.23287,598.517,857905,15.5176,False,69.0|274,719
8|719|cc|4|1|274,46076,-3.23287,598.517,857905,15.5176,46076,-3.23287,598.517,857905,15.5176,False,69.0|274,719
8|719|cc|5|1|274,46076,-3.23287,598.517,857905,15.5176,46076,-3.23287,598.517,857905,15.5176,False,69.0|274,719
8|719|cc|6|1|274,46076,-3.23287,598.517,857905,15.5176,46076,-3.23287,598.517,857905,15.5176,False,69.0|274,719
8|719|cc|7|1|274,46076,-3.23287,598.517,857905,15.5176,46076,-3.23287,598.517,857905,15.5176,False,69.0|274,719
8|719|cc|8|1|274,46076,-3.23287,598.517,857905,15.5176,46076,-3.23287,598.517,857905,15.5176,False,69.0|274,719
8|719|sample|10|274,46076,4.10824,598.519,857905,15.5176,46076,4.10824,598.519,857905,15.5176,True,32.0|274,719
8|719|sample|11|274,46076,9.93998,496.858,857905,15.5176,46076,9.93999,496.858,857905,15.5176,True,22.0|274,719
8|719|sample|12|274,46076,9.93998,496.858,857905,15.5176,46076,9.93999,496.858,857905,15.5176,True,22.0|274,719
8|719|sample|3|274,46076,7.86305,598.638,857905,15.5176,46076,7.86305,598.638,857905,15.5176,True,55.0|274,719
8|719|sample|4|274,46076,7.86305,598.638,857905,15.5176,46076,7.86305,598.638,857905,15.5176,True,55.0|274,719
