id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.440632,1.55628,0.913169,-6.74265,0.440632,1.55628,0.913169,-6.74265,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.440632,1.02256,0.913169,-3.62121,0.440632,1.02256,0.913169,-3.62121,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.138654,1.14241,0.913169,-3.42221,0.138654,1.14241,0.913169,-3.42221,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.138654,1.14241,0.913169,-3.42221,0.138654,1.14241,0.913169,-3.42221,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.138654,1.14241,0.913169,-3.42221,0.138654,1.14241,0.913169,-3.42221,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.138654,1.14241,0.913169,-3.42221,0.138654,1.14241,0.913169,-3.42221,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.138654,1.36992,1.09493,-2.45227,0.138654,1.36992,1.09493,-2.45227,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.138654,1.36992,1.09493,-2.45227,0.138654,1.36992,1.09493,-2.45227,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.138654,1.36992,1.09493,-2.45227,0.138654,1.36992,1.09493,-2.45227,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.138654,1.36992,1.09493,-2.45227,0.138654,1.36992,1.09493,-2.45227,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.138654,1.20169,0.913169,-2.73062,0.138654,1.20169,0.913169,-2.73062,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.138654,1.20169,0.913169,-2.73062,0.138654,1.20169,0.913169,-2.73062,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.138654,0.0932883,0.913169,-3.70125,0.138654,0.0932883,0.913169,-3.70125,69.0|322,152
