id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0.114495,0,0,0,0,0,3.73807e-07,0,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-0.364318,0,0,0,0,0,3.65331e-07,0,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0.0100275,0,0,0,0,0,8.28813e-08,0,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0.106121,0,0,0,0,0,-4.12743e-07,0,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,-0.197797,0,0,0,0,0,-3.02726e-07,0,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0.179179,0,0,0,0,0,-1.21693e-07,0,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-0.194251,0,0,0,0,0,2.99215e-07,0,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0.673111,0,0,0,0,0,9.47027e-08,0,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,-2.6304,0,0,0,0,0,-1.35982,0,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,-1.86971,0,0,0,0,0,-1.05496,0,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,-2.67633,0,0,0,0,0,-1.2729,0,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,5.25015,0,0,0,0,0,5.19817,0,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,5.03355,0,0,0,0,0,5.07863,0,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,4.60649,0,0,0,0,0,4.59577,0,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,4.85148,0,0,0,0,0,4.86502,0,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,-0.647476,0,0,0,0,0,0.331242,0,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,-1.41205,0,0,0,0,0,0.461227,0,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,-2.25223,0,0,0,0,0,-1.43459,0,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-0.105716,0,0,0,0,0,1.35125e-07,0,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0.114897,0,0,0,0,0,1.84844e-07,0,0,0,0,False,69.0|162,84
